id,pattern,token_count,update_date,label,para
2105.12306,"data, dataset",33,,,Table 2: Statistics of the used datasets. All the training data are merged to train the REALISE model. The test sets are used separately to evaluate the model performance.
2105.12306,"data, dataset",69,,,"in 2013, 2014 and 2015 (denoted as SIGHAN13, SIGHAN14 and SIGHAN15). Table 2 shows the data statistics. Originally, the SIGHAN datasets are in the Traditional Chinese. Following previous works (Wang et al., 2019; Cheng et al., 2020; Zhang et al., 2020), we convert them to the Simpliﬁed Chinese using the OpenCC tool2."
2105.12306,dataset,1,,,Dataset
2105.12306,dataset,14,,,Table 6: Ablation results of the REALISE model on each SIGHAN dataset.
2105.12306,dataset,28,,,"Wei-Lun Chao, Hexiang Hu, and Fei Sha. 2018. Being negative but constructively: Lessons learnt from creIn ating better visual question answering datasets."
2105.12306,dataset,284,,,"""!#OITWish you happy(cid:20330)(cid:7538)(cid:15465)(cid:10072)(cid:25981)(cid:17890)(cid:17129)(cid:16810)(cid:12787)(cid:12713)1.001.001.001.001.001.001.001.001.001.000.180.260.300.250.230.120.240.240.200.150.130.220.060.030.140.090.050.530.070.06(cid:10469)(cid:10449)(cid:17890)(cid:17533)(cid:20496)(cid:10706)(cid:8349)(cid:7560)(cid:13518)(cid:8914)(cid:12895)(cid:20043)(cid:7529)(cid:15919)1.001.001.001.001.001.001.001.001.001.001.001.001.001.000.320.200.090.130.220.220.210.170.220.320.280.320.240.250.070.090.120.070.100.140.100.080.070.110.530.110.120.09(cid:9046)(cid:27082)(cid:24351)(cid:7732)(cid:9790)(cid:7576)(cid:22512)(cid:12802)(cid:13996)(cid:26067)(cid:12702)(cid:7747)(cid:22537)(cid:10998)(cid:8559)1.001.001.001.001.001.001.001.001.001.001.001.001.001.001.000.140.130.170.190.340.290.280.300.320.250.250.180.350.240.360.090.070.100.050.130.100.470.050.070.100.090.090.160.070.08(cid:9046)(cid:27082)(cid:24351)(cid:7732)(cid:9790)(cid:7576)(cid:7844)(cid:12802)(cid:13996)(cid:26067)(cid:12702)(cid:7747)(cid:22537)(cid:10998)(cid:8559)Sima Qian was sentenced to imperial punishment for protecting Li Ling!!! ""!#OITAnd the Yankees’ acepitcherThe number ofbabiesbornto womencontinues todecline(cid:20330)(cid:7538)(cid:15465)(cid:10072)(cid:25981)(cid:17890)(cid:17129)(cid:18415)(cid:12787)(cid:12713)!!!""!#OIT(cid:10469)(cid:10449)(cid:17890)(cid:17533)(cid:20496)(cid:10706)(cid:8349)(cid:7560)(cid:13518)(cid:8914)(cid:16855)(cid:20043)(cid:7529)(cid:15919)!!! ""!#OITDataset"
2105.12306,dataset,383,,,"(cid:12655)(cid:12721)(cid:19189)(cid:23869)(cid:12655)(cid:17890)(cid:10449)(cid:13929)(cid:9001)(cid:8985)(cid:18025)(cid:17555)(cid:11983)1.001.001.001.001.000.971.000.991.001.001.001.001.000.200.200.140.340.180.130.370.250.190.310.250.230.170.090.040.130.120.080.060.520.090.040.040.060.080.05(cid:12655)(cid:12721)(cid:19189)(cid:23869)(cid:12655)(cid:17890)(cid:10450)(cid:13929)(cid:9001)(cid:8985)(cid:18025)(cid:17555)(cid:11983)!!! ""!#OIIplan to watchamoviewith mygirlfriendT(cid:10356)(cid:24485)(cid:7613)(cid:13709)(cid:7724)(cid:24375)(cid:7560)(cid:16407)(cid:10926)(cid:9007)(cid:17533)0.991.001.001.000.991.000.991.000.991.000.990.260.230.240.170.370.340.210.210.210.300.210.220.620.240.070.180.230.090.060.040.050.05(cid:10356)(cid:8148)(cid:7613)(cid:13709)(cid:7724)(cid:24375)(cid:7560)(cid:16407)(cid:10926)(cid:9007)(cid:17533)The affair  also  happened  from  this  point!!!""!#OIT(cid:18619)(cid:7870)(cid:11870)(cid:12065)1.001.001.001.000.600.340.370.520.100.060.090.06(cid:8711)(cid:7870)(cid:11870)(cid:8402)!!! ""!#OITWish you happy(cid:20330)(cid:7538)(cid:15465)(cid:10072)(cid:25981)(cid:17890)(cid:17129)(cid:16810)(cid:12787)(cid:12713)1.001.001.001.001.001.001.001.001.001.000.180.260.300.250.230.120.240.240.200.150.130.220.060.030.140.090.050.530.070.06(cid:10469)(cid:10449)(cid:17890)(cid:17533)(cid:20496)(cid:10706)(cid:8349)(cid:7560)(cid:13518)(cid:8914)(cid:12895)(cid:20043)(cid:7529)(cid:15919)1.001.001.001.001.001.001.001.001.001.001.001.001.001.000.320.200.090.130.220.220.210.170.220.320.280.320.240.250.070.090.120.070.100.140.100.080.070.110.530.110.120.09(cid:9046)(cid:27082)(cid:24351)(cid:7732)(cid:9790)(cid:7576)(cid:22512)(cid:12802)(cid:13996)(cid:26067)(cid:12702)(cid:7747)(cid:22537)(cid:10998)(cid:8559)1.001.001.001.001.001.001.001.001.001.001.001.001.001.001.000.140.130.170.190.340.290.280.300.320.250.250.180.350.240.360.090.070.100.050.130.100.470.050.070.100.090.090.160.070.08(cid:9046)(cid:27082)(cid:24351)(cid:7732)(cid:9790)(cid:7576)(cid:7844)(cid:12802)(cid:13996)(cid:26067)(cid:12702)(cid:7747)(cid:22537)(cid:10998)(cid:8559)Sima Qian was sentenced to imperial punishment for protecting Li Ling!!!"
2105.12306,github,10,,,1Code and model are available at https://github.
2105.12306,github,3,,,2https://github.com/BYVoid/OpenCC
2105.12309,"code, github, code available",55,04/21/22,2,the EKF Algorithm for RexROV becomes as shown in Algorithm (2). The algorithm has been applied to several test courses from [23] in the next section and their results are discussed. The source code for implementation of the EKF algorithm shown below is available in https:// gitlab.engr.illinois.edu/auvsl/submarine
2105.12309,data,230,,,"From the Figs. 6 to 8 and the Tables 7 to 9, the dynamic Kalman ﬁlter predictions were very close to the ground truth values. On comparison of the individual values predicted by the dynamic ﬁlter and the kinematic ﬁlter with the actual position of RexROV, the dynamic ﬁlter was more stable and reliable than the kinematic ﬁlter. The results were based on movement only in the two primary axes, x and y, similar to a ground vehicle. Further research is being conducted on the simultaneous triaxial movement to make the controller It is expected that the movement on the z-axis universal. should not affect the performance of the dynamic Kalman ﬁlter. Currently the model uses GPS data to correct position estimation. However research has indicated that the strength of the electromagnetic waves for the GPS signal reduces signiﬁcantly underwater [30]. Methods such as station keeping, SONARSLAM and vision systems are currently being explored as an alternative for position estimation. Alternative controller techniques are being researched to improve the performance of the model. The predictions were conducted at a frequency of 10Hz and the dynamic ﬁlter worked on the simulation without any performance issues. However, the ﬁlters need to be implemented in real-time hardware to assess the actual computational performance."
2105.12309,data,98,,,"is most commonly represented by a purely kinematic model (i.e., model describing vehicle motion without considering force and moments [5, 10, 11]). However kinematic models fail to capture highly non-linear behaviour often observed in underwater systems. Approaches based on dynamic models have been implemented successfully [4, 12, 13, 13] to get The study described in more accurate state estimates. Ref. [13] implemented a 3 DoF dynamic model along with INS and DVL sensor data to estimate state of vehicle."
2105.12309,open-source,108,,,"4x4 state matrix thereby reducing computational cost.The 4 DOF model is proposed in Ref. [19] and was successfully used by Ref. [20] in control development. Since motion predictions are being augmented with sensor readings, it is expected from this approach to work effectively with the problem proposed in this paper. A Robotic Operating System (ROS) Gazebo-based open-source marine vehicle simulator was used in this research [14]. The simulator incorporates the dynamic model by Fossen [14] with a vehicle model based on parameters derived from the works by Berg [17]."
2105.12309,open-source,238,,,"Autonomous Underwater Vehicles (AUVs) and Remotely Operated Vehicles (ROVs) are used for a wide variety of missions related to exploration and scientiﬁc research. Successful navigation by these systems requires a good localization system. Kalman ﬁlter based localization techniques have been prevalent since the early 1960s and extensive research has been carried out using them, both It has been found that the in development and in design. use of a dynamic model (instead of a kinematic model) in the Kalman ﬁlter can lead to more accurate predictions, as the dynamic model takes the forces acting on the AUV into account. Presented in this paper is a motion-predictive extended Kalman ﬁlter (EKF) for AUVs using a simpliﬁed dynamic model. The dynamic model is derived ﬁrst and then it was simpliﬁed for a RexROV, a type of submarine vehicle used in simple underwater exploration, inspection of subsea structures, pipelines and shipwrecks. The ﬁlter was implemented with a simulated vehicle in an open-source marine vehicle simulator called UUV Simulator and the results were compared with the ground truth. The results show good prediction accuracy for the dynamic ﬁlter, though improvements are needed before the EKF can be used on real time. Some perspective and discussion on practical implementation is presented to show the next steps needed for this concept."
2105.12309,open-source,30,,,"Experiments were conducted on open source simulation software Gazebo 7. For underwater scenario and sensors simulation, UUVSIM [14] is used in parallel with ROS Kinetic."
2105.12309,package,62,,,"[14] M. M. M. Manh˜aes, S. A. Scherer, M. Voss, L. R. Douat, and T. Rauschenbach, “UUV simulator: A gazebo-based package for underwater intervention and multi-robot simulation,” in Proceedings of OCEANS 2016 MTS/IEEE Monterey, 19-23 September, 2016, Monterey, CA, USA., IEEE, sep 2016."
2105.15074,data,10,,,3.5 Diffusion tensor imaging (DTI) data classiﬁcation results
2105.15074,data,111,,,"The children are from ﬁve different communities in Canada. The data was obtained by a foundation (Kids Brain Health Network, formerly called NeuroDevNet). We compared results with those obtained. Using SVMR and other methods. The data were divided into two groups: a control group and another that includes children who have been diagnosed with FASD. The FASD patient data consists of different neurological condition diagnoses within the FASD group. Such as FAS, pFAS, and ARND. Table 1 summarized the input data information, who many children were diagnosis with FASD and without it from the total data."
2105.15074,data,114,,,"This study measures the connectivity of the white matter in the corpus callosum. It comes from a structural MRI, so it does not involve tests . This study has 76.54% records classiﬁed as FASD and 46% control. Having little data means that this study did not achieve a good accuracy (less than 50%). The Leaky-ReLU function was added in the intermediate layers to improve. Managing to rise to 75% in a combination of 4 hidden layers of 64 and 128 neurons, a feature layer, and the training time was 100 epochs compared to the other models with 50 epochs training."
2105.15074,data,115,,,"The network selection only depended on the accuracy; we have not carried out cross-validation of each network to choose the best one. The best performance obtained in the conﬁgurations studied was combining 25 neurons in the input layer: a single hidden layer with 20 neurons and two neurons corresponding to the categories that have FASD and no FASD. With this combination, it was possible to obtain a 75.55 % accuracy with the test data, so it was selected to perform the data analysis. While other combinations showed performance more outstanding than 90% on training data, performance with unknown or test data was below 65%."
2105.15074,data,117,,,"This paper evaluated the usage of computational algorithms. Based on ANN to classify children with FASD and, this is why can be used for medical diagnosis. This paper estimated the prediction model using psychometric data, DTI, and saccadic eye movement. Most of the current research that implements ANN to predict FASD is focused on the study of images, the novelty of this paper is that used numerical data to estimate the model. Although Zhang et al. (2019) (Zhang et al., 2019) collect and use the same data, our results show a better performance using ANN instead of SVMR or other methods."
2105.15074,data,118,,,"The confusion matrix (Fig. 4) shows the performance of the model with test data. The model has a good performance in classifying children with FASD since the correctness is 38.46% in positive hits (FASD having FASD), and it has 7.69% false positives (a control having FASD). It should be noted that the total percentage of children diagnosed with FASD is 42.31%. So, the model allows classifying FASD in most cases. In classifying control patients, the model classiﬁes 51.0% of control patients who are really in control. And fails in 3.85% to classify patients with FASD as controls."
2105.15074,data,13,,,Figure 3: Precision and Loss using feature dense layer on psychometric data
2105.15074,data,14,,,"application, and perspective in the big data era. Methods, 166:4–21."
2105.15074,data,140,,,"The data used describe the performance of children in solve some task. Psychometric tests (NEPSY-II) (Paolozza et al., 2016) are tests designed regarding the psychosocial, intellectual behavior, memory, and performance of children. Saccadic eye movements is a simple method to infer structural or functional brain deﬁciencies, present in neurological disorders (Green et al., 2013). Ocular behavior such as ﬁxation and saccades are crucial for efﬁcient visual perception. Diffusion tensor image (DTI) is the only non-invasive method for characterizing the microstructural organization of brain tissue Jones and Leemans (2011). It measures the white matter connectivity in the corpus callosum in great detail with advanced diffusion magnetic resonance (MR) imaging schemes (Hagmann et al., 2006)."
2105.15074,data,17,,,"Prognostic Prediction Using Neuroimaging Data. Front. Aging Neurosci., 11. Publisher: Frontiers."
2105.15074,data,179,,,"Results show that our models present a better performance in precision, in all cases than the individual studies carried out by Zhang et al.. However, there are key differences that should be considered when it comes to comparing previous results. For instance, Zhang et al. analyzes the characteristics obtained from each test. And eliminates those that do not contribute to improving the performance of the prediction. In our study, all the features obtained from each study are left, and using a feature layer allows the algorithm to distinguish those characteristics. Which contribute to improving pathology’s prediction accuracy. In turn, we did not specify which will be the training and test group. But instead it is left with a random division (80% training data, 20% test data). Comparing the structure of the data of each test, we could note that some tests had signiﬁcantly more samples of control patients than FASD patients. Thus, the results"
2105.15074,data,2,,,2.1 Data
2105.15074,data,233,,,"Fetal alcohol spectrum disorder (FASD) is a syndrome whose only difference compared to other children’s conditions is the mother’s alcohol consumption during pregnancy. An earlier diagnosis of FASD improving the quality of life of children and adolescents. For this reason, this study focus on evaluating the use of the artiﬁcial neural network (ANN) to classify children with FASD and explore how accurate it is. ANN has been used to diagnose cancer, diabetes, and other diseases in the medical area, being a tool that presents good results. The data used is from a battery of tests from children for 5-18 years old (include tests of psychometric, saccade eye movement, and diffusion tensor imaging (DTI)). We study the different conﬁgurations of ANN with dense layers. The ﬁrst one predicts 75% of the outcome correctly for psychometric data. The others models include a feature layer, and we used it to predict FASD using every test individually. The models accurately predict over 70% of the cases, and psychometric and memory guides predict over 88% accuracy. The results suggest that the ANN approach is a competitive and efﬁcient methodology to detect FASD. However, we could be careful in used as a diagnostic technique."
2105.15074,data,252,,,"In this research, ANN algorithms were developed to classify: psychometric data, DTI, and Saccadic eye movement of children/young people diagnosed with FASD. These data were trained in different network conﬁgurations. Measuring their accuracy in training and test data (data not used during training). We achieve an exactness of over 70% on all models with the network conﬁguration selected. Its performance in training was over 90%. The selected model was studied based on the loss and accuracy functions. Evaluating its performance in predicting FASD, control, and false positives or false negatives. Currently, there is an underestimation of people with FASD. This syndrome affects a signiﬁcant percentage of the world population. However, its diagnosis requires the certainty of consumption during embryonic development. It could be undiagnosed in our control population due to the clinical similarities with other neuro-development diseases. In conclusion, we suggest that ANN algorithms improve their performance with a suitable network conﬁguration -increase in the number of neurons, hidden layers, change in optimization functions, and feature layer- and the activation algorithm used to incorporate new data into training. The combination with other data groups even allows the increase of its performance, which is why ANN can be a good alternative in machine learning algorithms. However, a deeper study of the different network conﬁgurations must be undertaken to improve the prediction."
2105.15074,data,252,,,"Zhang et al. (2019) (Zhang et al., 2019) utilized methods, especially SVMR, require fewer parameters to optimize its performance, reducing the possibility of over-tuning training data, and increasing actual performance. According to the training data results -unlike ANN- the study of different conﬁgurations can change its operation and performance in general. The increase in training data allows ANN to improve its performance. Without changing parameters. Nevertheless a new training improves accuracy, unlike SVMR. SVMR is faster and more stable than other ANN. So the implementation of one or the other model depends on the change in data or other characteristics rather than on the accuracy of each one. Consequently, this paper explored the usage of numerical data, instead of images for diagnosing FASD. First, for psychometric data, a basic network conﬁguration was obtained with correctness with test data of 75.5% with a Leaky-ReLU activation function. Which is recommended for data without normalization, as in this case. It is expected that the models using machine learning will predict the output data in at least 90% of the cases. However, the model and data used, it was not achieved, remaining below expectations, by a 15%. Subsequently, a change was made in the conﬁguration of the networks. And a feature layer was added. This layer allows identifying"
2105.15074,data,253,,,"Machine learning (ML) is a sub-discipline of artiﬁcial intelligence (AI). ML techniques focus on developing algorithms. Capable of learning or adapting to their structure based on observed data. This learning occurs when the optimization function adjusting the weights by calculating the gradient of the loss function. Also known as the cost function, which tells us how good the model is Sajda (2006). Deep Learning within the ML methods framework, whose theoretical foundation is centered on classical neural networks . Unlike traditional neural networks, these have a group of hidden neurons and layers (H1...Hm) (Fig. 1) Ravi et al. (2017); Jo et al. (2019) . The input data (I1...In) passes through the layers in a non-linear combination of their outputs. Besides, can approximate any arbitrary function through a learning process. To a set of parameters in output projected from input space (O1...Ow) Shukla et al. (2017); Deng et al. (2013). The output of each neuron is described as a mathematical formula Villada et al. (2016) (See equation (1)), where xi are the weights without apathetic which the weight xi inputs, ϕ is the neuron activation function and n is the number of neurons connected to the input."
2105.15074,data,277,,,"In consequence, this paper will try to ﬁll the gap of the use of ML techniques for an improved FASD diagnosis. Speciﬁcally, this work is focuses on developing computational algorithms based on ANN to classify children with FASD. The research question is whether an ANN model could be used for medical diagnosis. One of the importance of testing ANN is the easy implementation and simplicity in applying existing data. This model will be evaluated based on its performance. In terms of precision, completeness, and performance comparison with other machine learning techniques. Used for differentiation using various tests such as psychometric, saccadic eye movement, and diffusion tensor imaging (DTI). It is believed that techniques based on learning machines are a good tool. For grouping and comparing the clinical information obtained from a set of psychometric data. Thus expanding the possibility of detecting differences in FASD patients. To our knowledge, the use of machine learning as FASD diagnostic tools has not been tested. However there are current studies that have been used them such as Zhang et al. (2019). However they have used support vector machine regression (SVMR) algorithms to analyze psychometric data and DTI and other methods for the remaining test. This paper is organized as follows: the next section presents materials and methods are used to carry out this study. Additionally describing the experiment execution. Section 3 presents the results obtained from the experiment. Section 4 discusses these results and Section 5 concludes this paper."
2105.15074,data,28,,,"Sun, C., Shrivastava, A., Singh, S., and Gupta, A. (2017). Revisiting Unreasonable Effectiveness of Data in Deep"
2105.15074,data,335,,,"the essential characteristics. This signiﬁcantly contribute to the classiﬁcation, achieving 88% accuracy. So with this conﬁguration; it was close to the desired prediction value of at least 90%, being a preliminary diagnosis and not achieving a reasonable prediction could have consequences. This is why for the other studies carried out, we used a network conﬁguration with a feature layer to observe the operation of these networks. With other data of numerical origin related to FASD, achieving in all cases an accuracy greater than 70% above from achieved by . The confusion matrices obtained demonstrate that the model predicts at least 71% of patients diagnosed with FASD. From the around 50% that this group represents. However, the prediction of control patients has over 77 % of patients who have not been diagnosed with FASD (except Prosaccadic task). These matrices suggest that the model must be recalibrated or overlearned from the data of patients with FASD, or else some control patients may have FASD but have not been diagnosed. These results cannot be proven. So according to the data, the use of ANN as a diagnostic tool must be improved before its use can be suggested. One caveat is the occurrence of the false-positive. That is to diagnose a person with FASD that does not have it since the data between FASD and control patients can be similar. It is essential to mention that some patients are not correctly diagnosed with FASD or have some cognitive problems similar to FASD. Which can also lead to many false negatives. This result is because collecting data on alcohol consumption during pregnancy is not accessible. Yet it is requires the mother’s declaration about the consumption. Likewise, over time the early samples of FASD decrease and are dependent on the time of exposure to alcohol."
2105.15074,data,338,,,"With other data of numerical origin related to FASD, achieving in all cases an accuracy greater than 70% above from achieved by . The confusion matrices obtained demonstrate that the model predicts at least 71% of patients diagnosed with FASD. From the around 50% that this group represents. However, the prediction of control patients has over 77 % of patients who have not been diagnosed with FASD (except Prosaccadic task). These matrices suggest that the model must be recalibrated or overlearned from the data of patients with FASD, or else some control patients may have FASD but have not been diagnosed. These results cannot be proven. So according to the data, the use of ANN as a diagnostic tool must be improved before its use can be suggested. One caveat is the occurrence of the false-positive. That is to diagnose a person with FASD that does not have it since the data between FASD and control patients can be similar. It is essential to mention that some patients are not correctly diagnosed with FASD or have some cognitive problems similar to FASD. Which can also lead to many false negatives. This result is because collecting data on alcohol consumption during pregnancy is not accessible. Yet it is requires the mother’s declaration about the consumption. Likewise, over time the early samples of FASD decrease and are dependent on the time of exposure to alcohol. And also the phase of gestation during which the ingestion occurred, and the amount of it. The neuropsychological and the developmental deﬁcits which some patients present (between groups diagnosed with FASD and other pathologies) do not show signiﬁcant differences, disabilities, or behavioral problems. Therefore, the diagnosis of FASD cannot be made lightly and should be considered other results such as magnetic resonance imaging, eye movement, among others."
2105.15074,data,39,,,"Prosaccade tests measure reaction time, performance accuracy, viability, and parameters which corresponding to the main sequence. For the classiﬁcation of FASD patients with these data from the 186 records, only 38% correspond to"
2105.15074,data,4,,,3.1 Pyscometric data classiﬁcation
2105.15074,data,4,,,3.2 Antisaccad data classiﬁcation
2105.15074,data,41,,,The proposed network consists of two or more dense layers interconnected for binary classiﬁcation. A feature layer was added as the ﬁrst layer to extract information from the input data. This feature layer was allowing the network to learn
2105.15074,data,42,,,"the range of 1-10 and others of 70-100. Consequently, there is no normalization, and a ReLU activation function could not be the same. Adequate for performance to exceed 80 % assertiveness in data not observed during training."
2105.15074,data,43,,,"After evaluating the networks’ performance using psychometric data, we could see that the networks did not show a remarkable improvement. This less-than-expected increase is explained partly because the conﬁguration chosen by adding a feature layer to the ANN model."
2105.15074,data,43,,,Table 2: Network conﬁguration for performance evaluation with psychometric data. a(IL) Input Layer (HL) Hidden Layer. b(PT) Accuracy in training. (PV) Accuracy in test (unobserved data).
2105.15074,data,5,,,3.3 Prosaccade task data classiﬁcation
2105.15074,data,50,,,"Fig. 3a shows the loss function on the psychometric data. In this case, the loss function has a decreasing curve in both training and testing. This result suggests that the network may have issues classifying, some data not used during training but not signiﬁcantly."
2105.15074,data,52,,,"A study was carried out with numerical data from different tests.To evaluate neural networks’ functioning as an alternative for predicting some neuromental pathology. Then, variations of the type of networks and layers used were made to improve the model’s prediction, along with a feature layer."
2105.15074,data,54,,,"Rodriguez, C. I., Vergara, V. M., Davies, S., Calhoun, V. D., Savage, D. D., and Hamilton, D. A. (2021). Detection of prenatal alcohol exposure using machine learning classiﬁcation of resting-state functional network connectivity data. Alcohol, 93:25–34."
2105.15074,data,54,,,"Zhang, C., Paolozza, A., Tseng, P.-H., Reynolds, J. N., Munoz, D. P., and Itti, L. (2019). Detection of Children/Youth With Fetal Alcohol Spectrum Disorder Through Eye Movement, Psychometric, and Neuroimaging Data. Front. Neurol., 10."
2105.15074,data,56,,,"For the activation of neurons, ""Leaky ReLU"" (Equation (2)) was used. It is a function that improves the performance of ReLU, which is the most used in ANN. In the study case, the psychometric data are not in the same range; some are in"
2105.15074,data,6,,,2.2 Data analysis using machine learning
2105.15074,data,6,,,2.3.1 Network conﬁguration for psychometric data
2105.15074,data,66,,,"The confusion matrix (Fig. 5) results show a high rate of prediction of classifying FASD compared to the amount of data evaluated. However, some of the classiﬁcation characteristics tend to confuse control children with the possibility of having FASD. These results make it necessary to evaluate the degree of FASD these children have and the reason for this classiﬁcation."
2105.15074,data,75,,,"These tasks are related to following the objective order; When there are errors, the subject cannot follow the order that initiates the saccade by the second objective more than on the ﬁrst. In these tasks, time and errors are measured Zhang et al. (2019). We took 61 records by classiﬁcation, achieving 88% in test data, one of the highest in the study."
2105.15074,data,79,,,"Table 2 shows layered neuron conﬁgurations in networks. And performance evaluation during training and with the validation data. The psychometric input data is 20. So the neurons in the input layer varied from the same amount of input data to 200. In the output layer, two neurons represent the classiﬁcation of FASD or not FASD. We made a variation in the number of hidden layers and the number of neurons in them."
2105.15074,data,8,,,Table 1: Data summary from all test
2105.15074,data,83,,,"Each of the conﬁgurations used 1,000 training epochs for performance validation. The evaluation of the model using the training data. We used 75% of the data for training and 25% for performance tests. Due to the model result not undergoing improvement, we decided to add a feature layer and increase the number of neurons per layer. Also, we reduce the number of training periods and improving the model by more than 80 % 1."
2105.15074,data,83,,,"The confusion matrix (Fig. 6) for this case shows that the model predicts FASD patients quite well, but only in 50% of the cases control patients being controls. This confusion matrix allows us to observe that we just made some adjustments to improve the exactness to predict control patients or verify the eliminated data. We should better understand the present differentiating characteristics from control patients to adequately identiﬁed during training reﬂected in the test data."
2105.15074,data,9,,,2.3.2 Network conﬁguration with addition of eye movement data
2105.15074,data,9,,,Number of features (input data) Total data
2105.15074,"data, data available",212,,,"This research aimed to evaluate the performance of a classiﬁcation algorithm based on ANN of children with FASD and without the syndrome, using the result of psychometric, DTI, and saccade tests and comparing the accuracy of the model with the SVMR developed by Zhang et al. et al. (2019). Our results suggest that ANN can make a preliminary diagnosis of pathologies reasonably. When numerical data are available. Most of the studies carried out to classify FASD patients using machines learning, study brain images or natural language Fang et al. (2006); Wozniak and Muetzel (2011); Suttie et al. (2018). Only the study conducted by Zhang et al. et al. (2019) uses numerical data from psychometric and eye movement studies and is freely available. Then, the results obtained with the use of ANN were compared with the results obtained by these authors in their study (Fig. 2). The purpose of this study was to evaluate, whether ANN can be used to classify patients with FASD from data obtained non-invasively and that do not require many studies for a preliminary diagnosis."
2105.15074,"data, data available",28,,,"In this section, we analyzed the data available and evaluated the performance of the ANN method and the conﬁguration of the neural network with reasonable accuracy."
2105.15074,"data, dataset",110,,,"The data used for testing included psychometric tests. Associated with analyzing social behavior, memory activities, language delay and all altered behavioral factors in FASD children. Also, the data set included other developmental diseases, making the classiﬁcation process more difﬁcult. This paper used two models of dense networks using this type of data. The ﬁrst model archived an accuracy of 75.55%. However, the model did not show signiﬁcant improvements, despite the variation in the layers and neurons in the layers. In the second model, a feature layer was added, achieving an accuracy of 88.46%."
2105.15074,"data, dataset",129,,,"Once the network conﬁguration was chosen, training and testing or validation behavior are shown in the model precision and loss functions. The loss function with a high result indicates that the neural network has a poor performance and a low result, that it is doing a good job. Fig. 3a shows the accuracy for each of the data set. In terms of the number of that it was aspects found and related to the number of individuals evaluated. We attempted to ﬁnd a model with no signiﬁcant difference, between the labeled data and the prediction. Nonetheless, with the implemented conﬁguration, the training data has increased accuracy. In addition, the validation data are also increasing accuracy."
2105.15074,"data, dataset",147,,,"In the ﬁrst model, the data set did not include data regarding sex and age to observe the inﬂuence of these characteristics. In the prediction of the syndrome, since modiﬁes the data based the age to improve the performance of the models. The results of the evaluation of these models with data not observed during training did not exceed 55% accuracy. So these characteristics (sex and age) were incorporated in the following models. The general precision improved, exceeding 80% in all trained models. Depending on the study data, we made different combinations of neurons and layers. Compared to those of the ﬁrst psychometric study. The models used more neurons in the layers. However, the number of epochs in which the model was trained was lower than the other model."
2105.15074,"data, dataset",159,,,"Prenatal alcohol exposure causes brain damage. And the neuropsychological consequences are deep. These deﬁcits in cognitive functions include: difﬁculties in planning, organization, and attention, consequential learning failures, and memory deﬁciencies. Some have speech and/or language difﬁculties, visuospatial functions and spatial memory, that are increased by exposure to prenatal alcohol (Glass et al., 2017; Green, 2007; Mohammad et al., 2020). Those characteristics could be seen in the task and the evaluation. It is a vital diagnosis based on the abnormalities founded and not only in the traditional facial characteristic (Wozniak et al., 2009). The novelty of the Zhang et al. (2019)’s data set is that it includes numeric and image data. This selection observes a deep learning operation in numerical data because most of the studies are based on images."
2105.15074,"data, dataset",253,,,"In the ﬁrst model, the data set did not include data regarding sex and age to observe the inﬂuence of these characteristics. In the prediction of the syndrome, since modiﬁes the data based the age to improve the performance of the models. The results of the evaluation of these models with data not observed during training did not exceed 55% accuracy. So these characteristics (sex and age) were incorporated in the following models. The general precision improved, exceeding 80% in all trained models. Depending on the study data, we made different combinations of neurons and layers. Compared to those of the ﬁrst psychometric study. The models used more neurons in the layers. However, the number of epochs in which the model was trained was lower than the other model. For the Antisaccade movement, Prosaccade used a dense network with two hidden layers of 128 neurons with ""ReLu"" activation. For Memory-guide saccade, Diffusion tensor imaging (DTI), and Psychometric data, we used four interleaved hidden layers of 64 and 128 neurons with sigmoid, ReLu activation, and Leaky ReLu just for DTI. The models trained for a total of 50 epochs. We used Leaky ReLu just in one case (DTI), which increasing the perfection. In other cases, the results not improved and we discarded to use the optimization function."
2105.15074,"data, dataset, data available",83,,,"The data used in this research is based on an open-access dataset collected by (Zhang et al., 2019). This research will use psychometric, saccadic eye movement and DTI data. From an open data set collected and analyzed by (Zhang et al., 2019) to address the research question. This data set contains children’s information from 3 to 18 years old. Including subject that are clinically diagnosed with or without FASD."
2105.15074,"data, python, dataset provided",181,,,"The input data are the features of each test. And the output is binary to classify FASD or control. The amount of data must be large enough to provide training examples. From which a large set of parameters can be drawn. Only a large number of parameters give rise to the wealth of class functions that model implicit knowledge Faust et al. (2018). Unfortunately, there are little data on children with FASD, making the classiﬁcation difﬁcult. The Keras library of TensorFlow was used in Python to implement the algorithm (Ketkar, 2017). We designed various models with dense layer connections, changing the number of neurons in each input layer, hidden layer, and output layer. To compile the model, we used “backpropagation with optimization Adam” and loss “sparse categorical cross-entropy” in the ﬁrst model. And “Binary Crossentropy” in another model, which are ideal conﬁgurations for classiﬁcation of categories in the FASD and non-FASD cases."
2105.15074,github,14,04/21/22,2,1The algorithms and functions used are available in the GitHub repository https://github.com/vjduarte/ANN_FASD
2105.15074,python,18,,,"Ketkar, N. (2017). Deep Learning with Python: A Hands-on Introduction. Apress."
